node,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
section4.com,127370.0,2.0,209.0,76.0,0.615
kendoc911.wordpress.com,,,,3.0,
vfairs.com,27083.0,4.3,496.0,109.0,0.344
aktk.in,,,,12.0,
domesticshelters.org,355822.0,1.8,153.0,106.0,0.585
apscuhuru.org,,,,26.0,
dailyspoonfeed.com,4963575.0,1.0,,9.0,
citizensunitedfoundation.com,,,,7.0,
visitmaryland.org,250851.0,2.3,138.0,412.0,0.7290000000000001
hairstylesplanet.com,,,,2.0,
irehr.org,1770895.0,1.0,,99.0,
bobakhan.com,,,,7.0,
livingstonrepublicans.com,,,,4.0,
boycottkochbrothers.com,,,,23.0,
ramsvsvikingslive.icu,,,,,
hwfr.wordpress.com,2350308.0,1.0,,1.0,
buchanan.org,293554.0,1.6,135.0,1087.0,0.586
neil-clarke.com,3667013.0,2.0,,117.0,
alanakalanian.wordpress.com,,,,2.0,
njrandomgovt.blogspot.com,,,,6.0,
cityofevanston.org,421332.0,1.8,81.0,521.0,0.644
greenvillewoodworkers.com,4223292.0,3.0,,59.0,
whoobazoo.com,,,,7.0,
hipgirlclips.com,,,,87.0,
wayback.com,439796.0,1.0,99.0,83.0,0.7909999999999999
childrens-art-place.myshopify.com,,,,,
irishangel.info,4898384.0,2.0,,6.0,
elijahmuhammadonly.com,,,,2.0,
confighters.com,,,,4.0,
autismhousingnetwork.org,,,,25.0,
zachariastrust.org,1112717.0,1.0,199.0,41.0,1.0
esjnews.com,9049009.0,1.0,,9.0,
lindseybuckingham.com,10795594.0,1.0,,123.0,
bdslist.org,3825747.0,1.0,,27.0,
seniorhousingnet.com,229607.0,2.0,104.0,235.0,0.619
lockheed.com,,,,106.0,
cakesandlimousines.com,,,,9.0,
timesofindia.indiatimes.com,110.0,2.93,241.0,43034.0,0.521
xceleratefitness.com,,,,1.0,
catholicpsychotherapy.org,,,,9.0,
jmusic.me,192495.0,5.0,339.0,48.0,0.319
directorybug.com,233085.0,1.2,94.0,72.0,0.805
dixiedollsglow.com,,,,3.0,
theshowroomdc.com,,,,3.0,
scoutingwire.org,1070568.0,1.0,100.0,208.0,0.833
streetcarnage.com,1417310.0,1.0,168.0,178.0,0.5329999999999999
burdenbearersdv.com,,,,5.0,
rankincounty.org,455686.0,2.3,269.0,63.0,0.28
designerbabiesethics.wordpress.com,,,,2.0,
whiteoutpress.com,397911.0,2.4,130.0,275.0,0.515
billboard-musicawards.com,,,,,
rhizomedc.org,2086430.0,1.0,,64.0,
opendevelopmentcambodia.net,277376.0,1.6,124.0,153.0,0.665
mysticsauce.com,,,,5.0,
consumeraffairs.com,9943.0,1.85,131.0,2607.0,0.618
smedleyvfp.com,,,,4.0,
nationalblackprolifeunion.com,,,,54.0,
truecar.com,6143.0,4.89,273.0,533.0,0.3720000000000001
rt.live,28298.0,1.3,120.0,53.0,0.778
wherearethechildren.ca,3657072.0,1.0,,126.0,
byline.com,1309682.0,1.0,,59.0,
dailyheadlines.net,1007920.0,2.0,185.0,99.0,0.611
preptoolkit.org,,,,1.0,
oregonabigailadams.wordpress.com,,,,2.0,
phoenixnewtimes.com,59146.0,1.7,119.0,3768.0,0.649
skipmoen.com,5292660.0,1.0,,39.0,
haberturk.com,1109.0,4.75,260.0,4921.0,0.496
kmfamilylaw.com,7667670.0,1.0,,14.0,
rsdnation.com,592548.0,1.4,74.0,469.0,0.778
nynews.today,,,,,
realclearscience.com,97949.0,1.1,100.0,868.0,0.78
accessible-archives.com,1941642.0,1.0,94.0,208.0,0.818
alertafraude.wordpress.com,,,,,
mindgrad.com,1282652.0,2.0,160.0,,0.6
gssem.org,4373896.0,1.0,,70.0,
cultbox.co.uk,679379.0,1.4,97.0,344.0,0.722
lwvcollin.org,,,,17.0,
yello.co,206569.0,1.5,102.0,54.0,0.7390000000000001
chia-anime.com,3996041.0,1.0,,116.0,
topchinatravel.com,260657.0,1.1,132.0,290.0,0.887
autismawarenesscentre.com,463855.0,1.2,90.0,65.0,0.722
welcome.scot,,,,2.0,
strifeblog.org,4670722.0,1.0,,57.0,
onetwothree.net,3620770.0,1.0,,110.0,
jfk-lecomplot.com,,,,9.0,
wrrc.dance,,,,6.0,
themilreview.com,,,,3.0,
rapindex.com,6847564.0,2.0,,15.0,
simoneesther.com,,,,1.0,
mexicodailyreview.com.mx,,,,12.0,
theworldsoceans.com,4253693.0,1.0,,18.0,
greaterwichitapartnership.org,,,,7.0,
elmonterv.com,268991.0,2.7,177.0,230.0,0.379
tahsinco.com,10303474.0,1.0,,10.0,
timesofsweden.com,935643.0,1.0,101.0,23.0,0.667
touchstoneconnect.com,3290292.0,1.0,,3.0,
jonkirby2012.wordpress.com,,,,7.0,
thewacomoms.com,2292296.0,3.0,112.0,,
sphsmusicboosters.com,,,,2.0,
modrockmusical.com,,,,3.0,
alternative-right.blogspot.com,7038326.0,1.0,,110.0,
muralsbychristopher.com,,,,1.0,
teachamantofish.org.uk,887036.0,1.0,,104.0,
leelgbtqademocrats.org,,,,2.0,
apa.org,4190.0,1.57,118.0,20893.0,0.716
mauerparkmarkt.de,7054324.0,2.0,,83.0,
apfc.org,2515103.0,3.0,149.0,167.0,
numberofabortions.com,3410575.0,1.0,,225.0,
intellectualproperty.law,4468282.0,1.0,,2.0,
thegrayzone.com,98484.0,1.4,118.0,97.0,0.7240000000000001
equatorbanksact.org,,,,1.0,
news-israel.net,1666308.0,2.0,91.0,185.0,0.5
abc3340.com,86377.0,1.5,108.0,957.0,0.703
haitipolicy.org,9551298.0,1.0,,56.0,
holygoat.com,,,,12.0,
uticashaleblog.com,,,,7.0,
scdmvonline.com,88850.0,4.1,217.0,541.0,0.32
prochoiceactionnetwork-canada.org,1895929.0,1.0,,109.0,
nosubject.com,1496167.0,1.0,109.0,681.0,0.75
propertyandfreedom.org,6046143.0,1.0,,118.0,
pacificaradioarchives.org,3438645.0,1.0,,171.0,
activismcode.com,,,,6.0,
nmc-mic.ca,1266701.0,2.0,78.0,8.0,0.588
imacc.org,,,,31.0,
ecfr.eu,141759.0,1.6,106.0,1195.0,0.705
officialbrunosammartino.com,,,,8.0,
waterfrontbluesfest.com,,,,124.0,
law-schoolcoach.com,,,,16.0,
caracoltv.com,10376.0,1.8,170.0,710.0,0.647
gamepedia.com,214.0,4.73,286.0,2791.0,0.463
sociologicamente.it,600420.0,2.0,,5.0,
kcstarsie.com,,,,8.0,
bunnings.com.au,3699.0,4.62,316.0,1242.0,0.301
thomashowl.com,,,,2.0,
pfli.org,,,,105.0,
supplementreview.net,3638136.0,1.0,,7.0,
prb.org,91768.0,1.4,143.0,2464.0,0.7709999999999999
subconsciouschange.com,1190790.0,4.0,,45.0,
onekingslane.com,39236.0,2.7,157.0,610.0,0.5539999999999999
thefreedictionary.com,773.0,1.93,145.0,24264.0,0.6779999999999999
culanth.org,1062621.0,1.7,213.0,260.0,0.556
bugbrennan.com,,,,22.0,
abnews24.com,83355.0,2.6,236.0,332.0,0.512
thepedogate.com,852364.0,1.0,194.0,54.0,0.8420000000000001
forbritain.uk,1358024.0,3.0,,15.0,
sproutsocial.com,7550.0,3.17,244.0,1876.0,0.479
criticalelection.com,,,,2.0,
contactlensking.com,203079.0,3.3,218.0,296.0,0.429
adgenez.gov.in,6500599.0,2.0,,2.0,
osmth.org,,,,99.0,
ntv.md,3218254.0,1.3,118.0,50.0,0.8640000000000001
london.gov.uk,92648.0,1.6,96.0,2205.0,0.763
psychotherapythatworks.org,,,,3.0,
liquidnicotinewholesalers.com,113180.0,22.0,1338.0,412.0,0.188
rj-anderson.com,4790719.0,3.0,,105.0,
fxnetworks-activate-roku.com,,,,,
scotland101.com,1424001.0,1.0,,2.0,0.8
diabetesstopshere.org,2098936.0,1.0,,95.0,
uritours.com,3655902.0,3.0,,44.0,
hipaasurvivalguide.com,2054735.0,3.0,199.0,54.0,
apiexangola.co.ao,,,,9.0,
apple.com,51.0,3.67,223.0,264788.0,0.421
mysticalfire.com,683603.0,1.5,157.0,44.0,0.516
auspiemind.blogspot.com,,,,,
bgonair.bg,211780.0,1.4,92.0,249.0,0.807
theneweuropean.co.uk,149763.0,1.1,93.0,196.0,0.8809999999999999
presidential-power.org,2463421.0,1.0,,32.0,
humblethird.weebly.com,5577075.0,1.0,,,
morristown-nj.org,8340518.0,2.0,,103.0,
duranforcolorado.com,,,,5.0,
worcesterdemocrats.com,,,,,
inznews.com,5669227.0,1.0,,12.0,
si.edu,5156.0,2.1,195.0,32848.0,0.6
cornerstonemortgage.com,2778868.0,1.0,,24.0,
bestadsontv.com,187383.0,2.2,109.0,714.0,0.5579999999999999
bloomsburgfair.com,,,,60.0,
health.govt.nz,44020.0,1.6,125.0,1126.0,0.691
thisisvideogames.com,,,,19.0,
yourrxstore.com,1147610.0,10.0,1378.0,37.0,0.333
sfbaytimes.com,1718993.0,1.0,138.0,367.0,
gasupreme.us,984193.0,1.0,63.0,259.0,0.8
lidispatch.com,,,,11.0,
thelandmarkancienthistories.com,2466759.0,1.0,,20.0,
tag618.com,1762927.0,1.0,,17.0,1.0
conservativepoliticalforum.com,2624448.0,1.0,,71.0,
mhlw.go.jp,1902.0,2.97,300.0,17114.0,0.48
pauljanssenaward.com,,,,30.0,
appround.net,17517.0,1.9,156.0,91.0,0.222
jantakareporter.com,67608.0,1.3,129.0,370.0,0.794
nl.net,1402210.0,1.0,,1292.0,
wixmp.com,7912.0,1.8,125.0,80.0,0.753
sayidaty.net,7973.0,2.1,138.0,848.0,0.604
architectguy.me,,,,5.0,
outinsa.com,2145572.0,1.0,,26.0,
discoversamuel.com,,,,7.0,
bumblebee.tv,462065.0,2.5,340.0,5.0,0.122
justdomyhomework.com,435400.0,1.2,100.0,57.0,0.807
fishingforsouls.com,,,,8.0,
nasdaq.com,3255.0,2.07,144.0,10700.0,0.618
kchistory.org,1844707.0,2.0,168.0,126.0,
evolvepolitics.com,4276645.0,1.0,,104.0,
libertyfellowshipmt.com,3197843.0,6.0,,25.0,
ethicaljournalismnetwork.org,931112.0,1.1,106.0,197.0,0.8059999999999999
flaglerelections.com,3422685.0,1.0,,32.0,
theautistartist.wordpress.com,,,,1.0,
iriboffice.ir,117752.0,2.3,74.0,245.0,0.601
williambowles.info,892380.0,1.0,57.0,388.0,0.75
smallmedia.org.uk,5653797.0,1.0,,74.0,
minecraftsix.com,181505.0,2.4,116.0,176.0,0.618
khitsboise.com,,,,1.0,
terfisnotaslur.com,,,,2.0,
walkalong.ca,,,,5.0,
thestandnews.com,3704.0,3.9,151.0,145.0,0.632
revesesearch.com,3957385.0,1.0,,,
theneofund.org,,,,2.0,
sheilakennedy.net,5775606.0,1.0,,34.0,
hypebeast.com,4470.0,2.01,147.0,3701.0,0.5529999999999999
mainerepublicemailalert.com,,,,71.0,
marriedwithstyle.com,,,,10.0,
sar-el.org,4896056.0,1.0,,63.0,
bethelburnett.blogspot.com,,,,12.0,
tourcayuga.com,,,,44.0,
ifsh.de,1274512.0,1.0,,131.0,
fastcompany.com,3029.0,1.42,112.0,17971.0,0.762
soulsforchristministries.org,,,,5.0,
commonwealthfund.org,127374.0,1.2,113.0,1963.0,0.797
rof.com,7670056.0,1.0,,48.0,
bighealthreport.com,,,,45.0,
theyogaboxnorman.com,,,,1.0,
narvii.com,36841.0,1.2,79.0,1647.0,0.843
jackbaruth.com,1389914.0,1.0,187.0,31.0,
executestrategy.net,132622.0,1.5,127.0,74.0,0.779
cnyhomepage.com,1485866.0,2.0,212.0,84.0,0.583
javapresse.com,152774.0,1.4,90.0,73.0,0.778
innerouterpeace.com,3161967.0,1.0,,19.0,
astraware.com,,,,168.0,
jurassic-life.com,,,,2.0,
marripedia.org,807272.0,1.2,99.0,122.0,0.875
aulterra.com,1714847.0,1.0,181.0,118.0,
scattergoodethics.org,,,,20.0,
examiner.com,18727.0,2.0,154.0,39101.0,0.213
rassaku.net,,,,13.0,
mymedicarematters.org,1713237.0,1.0,127.0,84.0,
jacklyncremer.wordpress.com,,,,4.0,
franklincoks.org,6346371.0,1.0,,63.0,
gateauxpastries.com,,,,19.0,
theglobaleconomy.com,60055.0,2.1,190.0,223.0,0.6
tylernichols.com,2226118.0,1.0,,17.0,
climatedata.info,,,,63.0,
millcreekbiz.com,,,,4.0,
airambulance.co.uk,,,,10.0,
progressivefl.org,,,,1.0,
bestabortionpillsrx.com,,,,4.0,
dealstreetasia.com,71980.0,1.5,125.0,454.0,0.6629999999999999
cc.org,2462338.0,2.0,,512.0,
catholictradition.org,285597.0,1.7,102.0,963.0,0.84
waka.com,6648343.0,1.0,,115.0,
theangryhistorian.blogspot.com,2428447.0,1.0,,11.0,
fireflyology.com,,,,2.0,
medfordstrikers.com,,,,7.0,
todaysalternativefact.com,,,,4.0,
suppressiveperson.org,,,,67.0,
becketlaw.org,1080647.0,2.0,190.0,79.0,0.467
expressnews.com,54580.0,1.8,104.0,996.0,0.77
journalisticrevolution.com,6729359.0,1.0,,14.0,
hotelpaisano.com,,,,88.0,
anthemazrealestate.net,,,,,
t-nation.com,5070.0,2.6,177.0,5156.0,0.534
patriotnetworktv.com,1428146.0,4.0,,223.0,
loseweightnew.com,74754.0,3.6,240.0,68.0,0.056
jerrynewcombe.com,2308494.0,2.0,,43.0,
bitmitigate.com,550834.0,1.8,258.0,43.0,0.433
fedweek.com,388120.0,1.3,106.0,168.0,0.754
loveinactionnow.com,4836416.0,1.0,,46.0,
myaspergerschild.com,1334858.0,2.0,41.0,138.0,0.636
thenewamericana.com,,,,17.0,
longbeachexchange-lbx.com,,,,2.0,
lp.org,185197.0,1.9,121.0,1751.0,0.626
mathway.com,2650.0,1.53,183.0,637.0,0.631
vote-ma.org,,,,7.0,
heartbeatservices.org,7614743.0,1.0,,35.0,
theblackmedia.org,4401104.0,1.0,,13.0,
flagandbanner.com,406823.0,1.9,84.0,218.0,0.725
navient.com,8242.0,4.91,215.0,117.0,0.15
peerform.com,521735.0,1.6,100.0,122.0,0.725
allthingsnuclear.org,2583153.0,1.0,,317.0,
weatherzone.com.au,17976.0,1.7,339.0,1482.0,0.569
cair-ny.org,6286768.0,1.0,,39.0,
jordanpass.jo,5030675.0,1.0,,135.0,
jointheisraeliarmy.org,8438413.0,2.0,,2.0,
circleten.org,,,,57.0,
plunderbund.com,1787668.0,1.0,,288.0,
dietplanworkout.com,1087894.0,1.7,96.0,13.0,0.76
anthemareachamber.org,,,,8.0,
transitionculture.org,3238765.0,1.0,,591.0,
strategic-culture.org,131099.0,1.6,169.0,1265.0,0.623
sausagereviews.com,,,,5.0,
powertrunk.com,,,,19.0,
ashevilleteaparty.org,,,,16.0,
fvap.gov,213715.0,3.9,230.0,574.0,0.481
iwpr.org,380002.0,1.3,90.0,667.0,0.763
reverse-image-search.com,5620216.0,1.0,,49.0,
shkklaw.com,,,,3.0,
shnugi.com,,,,45.0,
asiselect.com,,,,2.0,
polkcountyiowa.gov,576869.0,1.9,106.0,209.0,0.5
paisley.org.uk,367114.0,1.6,107.0,167.0,0.691
saili.org.za,5873397.0,1.0,,61.0,
best-hd-antenna.com,709888.0,4.3,219.0,152.0,0.297
stateofdigitalpublishing.com,156795.0,1.4,124.0,269.0,0.727
thepromisetoact.org,,,,1.0,
earth-liberation-front.com,,,,16.0,
realclearhistory.com,330335.0,1.0,64.0,177.0,0.847
scientificliteracymatters.com,7731763.0,1.0,,6.0,
b2b-cambodia.com,625770.0,4.9,149.0,60.0,0.644
settlercolonialstudies.blog,,,,,
theintelligencehour.podbean.com,,,,,
independentaustralia.net,146671.0,2.0,114.0,421.0,0.593
famousblackpeople.org,,,,3.0,
lscgg.org,,,,10.0,
9mmar.com,,,,4.0,
usreligioncensus.org,9845832.0,1.0,,14.0,
multifloraproductions.com,,,,5.0,
icookonboard.com,,,,6.0,
glenmary.org,,,,139.0,
badsciencedebunked.com,4402536.0,3.0,,6.0,
ettpositivtsinne.se,,,,2.0,
transstudent.org,1997789.0,1.0,,334.0,
england.nhs.uk,79371.0,1.4,107.0,675.0,0.748
jewishnews.net.au,4521890.0,1.0,,233.0,
srnonline.com,1867583.0,2.0,96.0,100.0,
imhoppingmad.com,7879535.0,1.0,,9.0,
citibanamex.com,1125444.0,1.0,16.0,21.0,
writingcommons.org,428188.0,1.1,116.0,180.0,0.904
ahml.info,128382.0,3.1,184.0,200.0,0.28
mckinseyacademy.com,250334.0,12.0,1377.0,42.0,0.337
humorfeed.com,,,,80.0,
jhengintl.com,49976.0,3.8,243.0,26.0,0.067
bantinghousenhsc.wordpress.com,6571627.0,1.0,,,
globalvoices.org,57847.0,1.9,140.0,186.0,0.684
cap-n-ball.com,,,,31.0,
aaronselias.com,8006957.0,1.0,,4.0,
mondoweiss.net,162716.0,1.6,130.0,2529.0,0.78
pepco.com,79400.0,4.4,229.0,418.0,0.181
geerthofstede.com,656406.0,1.9,104.0,76.0,0.75
alqst.org,3455331.0,2.0,123.0,11.0,
videoreact.com,10730763.0,1.0,,4.0,
fixedindexannuity.com,,,,5.0,
dattaproffs.se,2107513.0,1.0,,1.0,
bmeacham.com,,,,28.0,
reports.com,3202462.0,1.0,,23.0,
aaihs.org,381236.0,1.1,84.0,326.0,0.8809999999999999
austinpetersen.com,,,,15.0,
wbrc.com,93553.0,1.1,85.0,875.0,0.893
cbs17.com,106394.0,1.2,96.0,127.0,0.87
sjli.org,3418291.0,1.0,,11.0,
lrsandbox.com,,,,2.0,
truenorthtimes.ca,,,,28.0,
yorkdispatch.com,255452.0,1.5,128.0,886.0,0.693
medusapizza.com,,,,1.0,
supersavvyme.co.uk,663729.0,1.7,131.0,167.0,0.5479999999999999
thedumptrumpdump.com,,,,,
vimm.com,416939.0,1.1,85.0,111.0,0.887
nownews.com,674.0,8.64,1061.0,8040.0,0.37
realgreatamericans.org,,,,1.0,
miamiherald.com,8825.0,1.42,130.0,14984.0,0.7609999999999999
consumer.com,,,,6.0,
bennettjacksonsocialstudiesfinalexam.weebly.com,,,,,
diplopundit.net,1002278.0,1.0,61.0,150.0,0.947
ird.gov.hk,9675.0,5.2,294.0,1006.0,0.196
therepubliq.com,3284984.0,1.0,,7.0,
earthfirstinc.com,,,,,
domesticempire.wordpress.com,,,,16.0,
caloriesfit.com,10715167.0,1.0,,62.0,
genels.com,6619253.0,2.0,,55.0,
fifa.com,14897.0,2.8,163.0,15345.0,0.5329999999999999
uhuruquiltersguild.org,,,,8.0,
humanism.org.uk,729341.0,1.0,109.0,566.0,0.8640000000000001
dems.gov,2938656.0,1.0,132.0,117.0,
timhayward.wordpress.com,7725608.0,1.0,,5.0,
timothyblee.com,5075742.0,1.0,,143.0,
differencebtw.com,,,,84.0,
willisdesign.com,,,,59.0,
gunwarrior.com,,,,11.0,
ebrclerkofcourt.org,2960578.0,1.0,,38.0,
columns.com,7015906.0,1.0,,106.0,
kinseyinstitute.org,745120.0,1.1,109.0,700.0,0.821
hip2save.com,12764.0,2.68,166.0,1032.0,0.489
nextforautism.org,1092954.0,3.0,305.0,5.0,0.333
latinfinance.com,638712.0,1.0,96.0,127.0,0.852
lifegag.com,767636.0,1.9,77.0,82.0,0.531
searchnu.com,6928.0,1.75,125.0,137.0,0.51
underlyingcommunications.com,,,,3.0,
miscopy.com,8326669.0,1.0,,92.0,
stanmeyerworkshops.com,,,,3.0,
cao.ac.za,104874.0,8.4,987.0,95.0,0.156
onenews.ph,185819.0,1.1,102.0,43.0,0.7859999999999999
marinelog.com,383083.0,2.2,121.0,452.0,0.603
menzieshouse.com.au,,,,80.0,
attunedvibrations.com,142518.0,1.5,121.0,126.0,0.7609999999999999
mondialbooks.com,5959650.0,2.0,,12.0,
247sports.com,3237.0,4.78,301.0,1277.0,0.342
nationalhealthexecutive.com,952106.0,1.3,94.0,174.0,0.667
longbeachstate.com,707956.0,2.0,135.0,259.0,0.8240000000000001
borderlandbeat.com,272337.0,1.9,168.0,449.0,0.537
aclu.org,20580.0,1.5,122.0,7446.0,0.696
lendio.com,28555.0,3.4,269.0,183.0,0.313
sarahforgeorgia.com,999489.0,2.0,140.0,4.0,0.35700000000000004
icnfull.com,1969997.0,1.0,144.0,37.0,
liberationschool.org,858886.0,3.0,166.0,91.0,0.684
fakenewsdetector.org,5097026.0,1.0,,38.0,
bongino.com,53763.0,1.2,115.0,147.0,0.8190000000000001
timemaps.com,223218.0,2.0,169.0,358.0,0.664
vothemes.com,,,,6.0,
crimeslab.com,8855343.0,1.0,,4.0,
fredalanmedforth.blogspot.com,,,,29.0,
realclimate.org,621019.0,1.0,64.0,2913.0,0.815
cannabisbusinesssummit.com,3977756.0,1.0,,66.0,
hhnmag.com,2500369.0,1.0,,376.0,
theplaylist.net,65324.0,1.9,112.0,496.0,0.6629999999999999
up.edu.ph,88243.0,2.1,236.0,642.0,0.531
a1livescan.com,4275885.0,1.0,,5.0,
health.gov.au,7046.0,1.76,120.0,3514.0,0.657
bluenred.com,,,,2.0,
usa-focus.org,,,,,
firstjudicialcircuit.org,5685038.0,1.0,,44.0,
latintravelvip.com,,,,6.0,
joeforvirginia.com,,,,2.0,
ocrecycling.com,3428532.0,1.0,,13.0,
globalfirepower.com,49944.0,2.8,249.0,978.0,0.396
coffeepartyusa.com,4424682.0,1.0,,220.0,
equipboard.com,42947.0,2.8,96.0,395.0,0.513
africayaleo.com,,,,1.0,
moonbaseparty.wordpress.com,,,,,
sdnyc.org,5887850.0,1.0,,11.0,
securityconference.org,3268177.0,3.0,250.0,6.0,
sfmohcd.org,651865.0,2.2,131.0,50.0,0.522
thebowlingnews.net,,,,23.0,
ceilingfan.org,,,,8.0,
jargonism.com,5142943.0,1.0,,24.0,
astroawani.com,19629.0,1.67,156.0,2418.0,0.745
shpg.org,210830.0,1.1,43.0,70.0,0.888
demokratbloggen.blogspot.com,,,,9.0,
uj.ac.za,6805.0,4.16,343.0,905.0,0.181
kahalamgmt.com,1568536.0,2.0,50.0,368.0,
holdencasey.com,,,,,
haskap.ca,5987764.0,2.0,,25.0,
humangongmo.kr,,,,11.0,
raetselstunde.de,1160997.0,1.0,,78.0,
sjwlist.com,,,,16.0,
brightdirections.com,1003801.0,2.0,73.0,9.0,0.615
thegodofrage.wordpress.com,,,,2.0,
ny02dems.org,,,,,
theboresite.com,5232763.0,1.0,,22.0,
redstate.com,10633.0,2.77,378.0,4359.0,0.469
bellhooksinstitute.com,2892295.0,1.0,,88.0,
killuglyradio.com,2333415.0,1.0,,431.0,
rm-i.com,7513237.0,1.0,,2.0,
dunwalke.com,,,,114.0,
horse-project.eu,,,,8.0,
arogyayogaschool.com,223392.0,7.6,782.0,101.0,0.331
ncfamily.org,,,,53.0,
dynadot.com,9798.0,5.3,341.0,546.0,0.222
analyzingamerica.org,72961.0,1.3,155.0,68.0,0.81
estacionesruta.com.mx,,,,4.0,
garryleech.com,,,,8.0,
naturallyhard.net,,,,5.0,
sites.com,6112479.0,1.0,,48.0,
glb-thoughts.blogspot.com,,,,,
weirdworm.com,84856.0,3.0,219.0,432.0,0.36
telia.ee,42608.0,2.2,124.0,109.0,0.319
keepingitheel.com,491513.0,1.5,31.0,82.0,0.5479999999999999
2ahawaii.com,725333.0,2.0,74.0,14.0,0.044
listverse.com,10961.0,2.7,242.0,5691.0,0.539
asiansecurityblog.wordpress.com,,,,28.0,
davaocity.gov.ph,611191.0,2.2,148.0,364.0,0.535
bb4sp.com,727594.0,1.2,83.0,49.0,0.7190000000000001
standpointmag.co.uk,835906.0,1.4,104.0,888.0,0.818
protecttheharvest.com,3342371.0,2.0,,76.0,
nickywrites.blogspot.com,,,,,
srhartley.com,2471446.0,1.0,,3.0,
vtamedia.com,,,,3.0,
universaltechnews.com,4551141.0,1.0,,47.0,
notesmania9.blogspot.com,5385426.0,1.0,,,
canikfanatikforum.com,2089289.0,2.0,130.0,4.0,
graceministriesblog.wordpress.com,,,,,
lightcity.org,,,,69.0,
drmichellemazur.com,1584342.0,1.0,180.0,110.0,0.933
aliverson.com,,,,7.0,
thedcdentist.com,,,,7.0,
projectfreetv.network,876883.0,2.0,77.0,39.0,0.259
housefreedomfund.com,1350221.0,2.0,131.0,3.0,
atheism733.wordpress.com,,,,,
racelies.com,,,,16.0,
redglobe.org,,,,40.0,
baxtercounty.org,1997601.0,2.0,132.0,51.0,
porac.org,2106126.0,1.0,,67.0,
opbw.org,6205459.0,1.0,,107.0,
hocna.info,,,,4.0,
templarusa.org,,,,2.0,
sportquestholidays.com,47922.0,1.0,17.0,74.0,0.838
swingsocalleft.org,,,,3.0,
psychopathyawareness.wordpress.com,4391007.0,1.0,,89.0,
citifari.com,,,,22.0,
redstatewave.com,,,,2.0,
greatlakescenter.org,4599400.0,1.0,,141.0,
americaninstituteofbisexuality.org,,,,38.0,
afainatl.wordpress.com,,,,,
raffwu.org.au,6156653.0,1.0,,40.0,
masoncode.com,1638225.0,1.0,,77.0,
raunerfailedme.com,,,,2.0,
stateofobesity.org,,,,246.0,
visiterie.com,5780282.0,1.0,,62.0,
dailycannon.com,265618.0,1.3,105.0,163.0,0.833
stoprelationshipabuse.org,4159937.0,1.0,,76.0,
governmentcontractingtips.com,3903250.0,1.0,,17.0,
elivalley.com,3819278.0,1.0,,44.0,
ntouchtherapy.com,,,,2.0,
newshub.co.nz,20861.0,1.9,207.0,1009.0,0.631
disobedientmedia.com,3755738.0,1.0,,175.0,
theolocast.org,2607404.0,2.0,,2.0,
whatguanajuato.com,5083441.0,1.0,,8.0,
dogcouturecountry.com,,,,6.0,
kansasdems.org,2067644.0,1.0,,17.0,
rhythm-of-food.net,1311743.0,1.0,114.0,35.0,0.7140000000000001
libertyohio.org,,,,4.0,
thefreshtoast.com,67770.0,1.2,87.0,1135.0,0.8690000000000001
oneinjesus.info,2594547.0,1.0,148.0,106.0,
seksencyclopedie.nl,,,,15.0,
hufeland.com,,,,18.0,
gobexley.com,,,,10.0,
dianedew.com,,,,219.0,
spencerwatch.com,,,,45.0,
predictive-mind.net,,,,7.0,
grprofessionals.org,,,,15.0,
ancientcivilizationslist.com,494276.0,1.0,,22.0,
zimbabweland.net,10676634.0,1.0,,17.0,
securityassistance.org,2639642.0,1.0,,99.0,
sandiegopatriots.com,,,,15.0,
igoogledjordan.com,10231509.0,1.0,,2.0,
liztiptopshape.wordpress.com,,,,21.0,
hellofla.com,,,,58.0,
africanwomenforum.org,,,,3.0,
animalsbeingcute.com,3501476.0,1.0,,42.0,
optividahealth.com,576115.0,1.8,147.0,46.0,0.7
amyzacharias.com,6524559.0,2.0,,1.0,
migrationpolicy.org,91797.0,1.4,122.0,1475.0,0.8290000000000001
democratunderground.org,,,,1.0,
clearviewtreatment.com,1846807.0,1.0,,87.0,
gilroychevy.com,3157229.0,4.0,61.0,4.0,
covid19tracker.ca,501081.0,1.2,114.0,40.0,0.733
va.gov,4018.0,4.04,239.0,19319.0,0.37
lovenurture.com,7439472.0,1.0,,6.0,
king5.com,19550.0,1.4,120.0,4435.0,0.73
mazzeras.com,,,,4.0,
federalcriminallawcenter.com,2585024.0,1.0,,24.0,
independent.co.uk,1165.0,1.25,130.0,60550.0,0.7070000000000001
beyondaffairs.com,1112381.0,2.0,94.0,33.0,0.615
bound4life.com,2968561.0,1.0,,141.0,
ephblog.com,2755407.0,2.0,307.0,140.0,
eunews.it,1906392.0,1.0,,192.0,
pritzkerploy.com,,,,2.0,
practicallytactical.com,,,,4.0,
punchng.com,1265.0,3.63,501.0,7679.0,0.455
foxbaltimore.com,124102.0,1.3,122.0,673.0,0.7809999999999999
irena.org,78348.0,2.5,162.0,1425.0,0.71
smallseotools.com,2372.0,1.46,207.0,1902.0,0.636
aarclibrary.org,1848376.0,1.0,,347.0,
michaelminkoff.com,,,,5.0,
cuttingthroughthefog.com,,,,5.0,
defensestatecraft.blogspot.com,2733536.0,8.0,60.0,10.0,
